Stock A,Stock B,Correlation,Lag,Category
BAJAJFINSV.NS,ASIANPAINT.NS,0.20475389567513436,-13,No Correlation
BAJAJFINSV.NS,RECLTD.NS,0.32154337702559377,-24,No Correlation
BAJAJFINSV.NS,APOLLOHOSP.NS,0.5192346854765363,-22,Positive
BAJAJFINSV.NS,PIDILITIND.NS,0.2281030104609157,-2,No Correlation
BAJAJFINSV.NS,ICICIPRULI.NS,0.513453071291153,-24,Positive
BAJAJFINSV.NS,TORNTPHARM.NS,0.6532681852971907,-19,Positive
BAJAJFINSV.NS,PNB.NS,-0.5857642514838048,-10,Negative
BAJAJFINSV.NS,BEL.NS,-0.26179535057735526,10,No Correlation
BAJAJFINSV.NS,TECHM.NS,0.48265668350725754,24,No Correlation
BAJAJFINSV.NS,LICI.NS,-0.44535108896538955,23,No Correlation
BAJAJFINSV.NS,CIPLA.NS,0.49210255951808324,-23,No Correlation
BAJAJFINSV.NS,NHPC.NS,-0.4880681440661223,18,No Correlation
BAJAJFINSV.NS,JIOFIN.NS,-0.5217039861393805,-24,Negative
BAJAJFINSV.NS,TATAMOTORS.NS,-0.4592786596477766,24,No Correlation
BAJAJFINSV.NS,DABUR.NS,-0.3119668519813741,24,No Correlation
BAJAJFINSV.NS,ONGC.NS,-0.3684856363937392,24,No Correlation
BAJAJFINSV.NS,IRFC.NS,-0.4325623636970469,22,No Correlation
BAJAJFINSV.NS,DIVISLAB.NS,0.5293701808172158,23,Positive
BAJAJFINSV.NS,GAIL.NS,0.22505760132013347,-24,No Correlation
BAJAJFINSV.NS,LTIM.NS,0.5885245846826205,-1,Positive
BAJAJFINSV.NS,IRCTC.NS,-0.510463682514023,-10,Negative
BAJAJFINSV.NS,ADANIGREEN.NS,-0.3295749788315806,18,No Correlation
BAJAJFINSV.NS,VEDL.NS,0.36677974494359833,24,No Correlation
BAJAJFINSV.NS,EICHERMOT.NS,0.46969559293639196,-24,No Correlation
BAJAJFINSV.NS,CANBK.NS,-0.5694264808655607,-11,Negative
BAJAJFINSV.NS,IOC.NS,-0.43428936475898755,23,No Correlation
BAJAJFINSV.NS,GRASIM.NS,0.33242346301051284,-1,No Correlation
BAJAJFINSV.NS,TVSMOTOR.NS,0.5515377454163629,-23,Positive
BAJAJFINSV.NS,HEROMOTOCO.NS,-0.21513823760888215,24,No Correlation
BAJAJFINSV.NS,MOTHERSON.NS,0.2854746464284363,-3,No Correlation
BAJAJFINSV.NS,DLF.NS,-0.22371471838702311,-11,No Correlation
BAJAJFINSV.NS,BPCL.NS,0.3054167141175267,-22,No Correlation
BAJAJFINSV.NS,JSWENERGY.NS,0.21952426940608152,-18,No Correlation
BAJAJFINSV.NS,BAJAJ-AUTO.NS,0.30364492365393053,-7,No Correlation
BAJAJFINSV.NS,M&M.NS,0.40115695864772866,21,No Correlation
BAJAJFINSV.NS,TRENT.NS,0.558605880916142,-12,Positive
BAJAJFINSV.NS,TATAPOWER.NS,-0.20331617931866044,-10,No Correlation
BAJAJFINSV.NS,ABB.NS,-0.181550162562628,10,No Correlation
BAJAJFINSV.NS,SIEMENS.NS,0.15316809225471234,24,No Correlation
BAJAJFINSV.NS,BHEL.NS,-0.42615525361006273,23,No Correlation
BAJAJFINSV.NS,ULTRACEMCO.NS,0.45057315563859934,-23,No Correlation
BAJAJFINSV.NS,HAVELLS.NS,0.2119138842556637,-24,No Correlation
BAJAJFINSV.NS,VBL.NS,-0.2688652183331639,6,No Correlation
BAJFINANCE.NS,INDUSINDBK.NS,-0.46969333025809146,-24,No Correlation
BAJFINANCE.NS,HINDALCO.NS,-0.384116056572557,-21,No Correlation
BAJFINANCE.NS,COALINDIA.NS,-0.24612151092672654,-7,No Correlation
BAJFINANCE.NS,HDFCBANK.NS,0.30870285088713734,1,No Correlation
BAJFINANCE.NS,SUNPHARMA.NS,0.27724489608795316,-3,No Correlation
BAJFINANCE.NS,ZOMATO.NS,0.1901678600861899,-24,No Correlation
BAJFINANCE.NS,AXISBANK.NS,-0.40667616496269354,-22,No Correlation
BAJFINANCE.NS,JSWSTEEL.NS,0.40279093937015253,1,No Correlation
BAJFINANCE.NS,ICICIGI.NS,0.219315158887902,1,No Correlation
BAJFINANCE.NS,NAUKRI.NS,0.31559566551266877,-1,No Correlation
BAJFINANCE.NS,NESTLEIND.NS,-0.43373172207926697,-24,No Correlation
BAJFINANCE.NS,RELIANCE.NS,-0.3199367465348859,-24,No Correlation
BAJFINANCE.NS,INDIGO.NS,0.406054162958748,-2,No Correlation
BAJFINANCE.NS,BHARTIARTL.NS,0.5220518614181238,1,Positive
BAJFINANCE.NS,ICICIBANK.NS,0.2970541504943418,1,No Correlation
BAJFINANCE.NS,WIPRO.NS,0.3774554608001236,1,No Correlation
BAJFINANCE.NS,POWERGRID.NS,-0.18620182384608597,-6,No Correlation
BAJFINANCE.NS,TITAN.NS,-0.5181628189038566,24,Negative
BAJFINANCE.NS,ATGL.NS,-0.4296829389210939,7,No Correlation
BAJFINANCE.NS,SHREECEM.NS,0.42237334700173157,1,No Correlation
BAJFINANCE.NS,ADANIPORTS.NS,-0.30309539751263526,-18,No Correlation
BAJFINANCE.NS,SBILIFE.NS,-0.17308471305003412,-24,No Correlation
BAJFINANCE.NS,DRREDDY.NS,0.3026056706760121,-24,No Correlation
BAJFINANCE.NS,TATACONSUM.NS,-0.1571141336612107,24,No Correlation
BAJFINANCE.NS,INFY.NS,0.35839746525547594,-15,No Correlation
BAJFINANCE.NS,BRITANNIA.NS,0.2770249866796015,21,No Correlation
BAJFINANCE.NS,ZYDUSLIFE.NS,-0.1837460068789409,11,No Correlation
BAJFINANCE.NS,ADANIENT.NS,-0.368219941234662,-24,No Correlation
BAJFINANCE.NS,HAL.NS,-0.16829839841126557,13,No Correlation
BAJFINANCE.NS,ADANIENSOL.NS,-0.42859700741694307,-5,No Correlation
BAJFINANCE.NS,LODHA.NS,-0.3591902224928597,24,No Correlation
BAJFINANCE.NS,TCS.NS,0.3745135702540982,-24,No Correlation
BAJFINANCE.NS,JINDALSTEL.NS,-0.19135512751023648,24,No Correlation
BAJFINANCE.NS,ITC.NS,0.15561194254882418,-24,No Correlation
BAJFINANCE.NS,TATASTEEL.NS,-0.5252166895680401,-24,Negative
BAJFINANCE.NS,HINDUNILVR.NS,0.14234370827485676,21,No Correlation
BAJFINANCE.NS,HDFCLIFE.NS,0.22277011151260126,24,No Correlation
BAJFINANCE.NS,BANKBARODA.NS,-0.44972866992333255,-10,No Correlation
BAJFINANCE.NS,PFC.NS,-0.2620756521052066,10,No Correlation
BAJFINANCE.NS,DMART.NS,-0.25628079354701433,-22,No Correlation
BAJFINANCE.NS,SBIN.NS,-0.4150375063207676,-8,No Correlation
BAJFINANCE.NS,GODREJCP.NS,-0.2411173727094931,-19,No Correlation
BAJFINANCE.NS,UNITDSPR.NS,0.2898283402606169,-1,No Correlation
BAJFINANCE.NS,UNIONBANK.NS,-0.44536257737017965,8,No Correlation
BAJFINANCE.NS,KOTAKBANK.NS,0.652815025270311,-1,Positive
BAJFINANCE.NS,ADANIPOWER.NS,-0.3180995772902635,-21,No Correlation
BAJFINANCE.NS,BOSCHLTD.NS,-0.2850207777706182,-18,No Correlation
BAJFINANCE.NS,HCLTECH.NS,0.29537788987239116,-24,No Correlation
BAJFINANCE.NS,MARUTI.NS,0.37635472398466707,1,No Correlation
BAJFINANCE.NS,AMBUJACEM.NS,-0.35765415398568856,-24,No Correlation
BAJFINANCE.NS,NTPC.NS,-0.3407055652081571,-18,No Correlation
BAJFINANCE.NS,LT.NS,-0.5046238661248982,23,Negative
BAJFINANCE.NS,ASIANPAINT.NS,-0.3291306670150306,-24,No Correlation
BAJFINANCE.NS,RECLTD.NS,-0.26046617370256325,7,No Correlation
BAJFINANCE.NS,APOLLOHOSP.NS,0.25881301480143976,1,No Correlation
BAJFINANCE.NS,PIDILITIND.NS,-0.3197729619260269,-21,No Correlation
BAJFINANCE.NS,ICICIPRULI.NS,0.0,0,No Correlation
BAJFINANCE.NS,TORNTPHARM.NS,0.32538174390187824,-12,No Correlation
BAJFINANCE.NS,PNB.NS,-0.4077418895492003,14,No Correlation
BAJFINANCE.NS,BEL.NS,-0.15815809144543805,13,No Correlation
BAJFINANCE.NS,TECHM.NS,0.2842122673959833,-24,No Correlation
BAJFINANCE.NS,LICI.NS,-0.32650439630334527,-6,No Correlation
BAJFINANCE.NS,CIPLA.NS,0.0,0,No Correlation
BAJFINANCE.NS,NHPC.NS,-0.2868478031354628,-9,No Correlation
BAJFINANCE.NS,JIOFIN.NS,-0.5307560191444236,-24,Negative
BAJFINANCE.NS,TATAMOTORS.NS,-0.33734766333144145,7,No Correlation
BAJFINANCE.NS,DABUR.NS,0.0,0,No Correlation
BAJFINANCE.NS,ONGC.NS,-0.2494951499686953,-8,No Correlation
BAJFINANCE.NS,IRFC.NS,-0.2613440800712299,9,No Correlation
BAJFINANCE.NS,DIVISLAB.NS,0.31237800546157896,1,No Correlation
BAJFINANCE.NS,GAIL.NS,-0.2714284342875453,-15,No Correlation
BAJFINANCE.NS,LTIM.NS,0.27350609579200585,1,No Correlation
BAJFINANCE.NS,IRCTC.NS,-0.40352628904841487,-22,No Correlation
BAJFINANCE.NS,ADANIGREEN.NS,-0.3578089846745846,12,No Correlation
BAJFINANCE.NS,VEDL.NS,0.19077421753218818,-1,No Correlation
BAJFINANCE.NS,EICHERMOT.NS,0.4176946800309697,-1,No Correlation
BAJFINANCE.NS,CANBK.NS,-0.3679343284916021,-23,No Correlation
BAJFINANCE.NS,IOC.NS,-0.3210387500612804,24,No Correlation
BAJFINANCE.NS,GRASIM.NS,0.24334479740004097,16,No Correlation
BAJFINANCE.NS,TVSMOTOR.NS,0.26154168416353374,-1,No Correlation
BAJFINANCE.NS,HEROMOTOCO.NS,-0.378400957859807,-24,No Correlation
BAJFINANCE.NS,MOTHERSON.NS,-0.25575872630179913,-21,No Correlation
BAJFINANCE.NS,DLF.NS,-0.44127316989569687,24,No Correlation
BAJFINANCE.NS,BPCL.NS,-0.2818594925611094,-7,No Correlation
BAJFINANCE.NS,JSWENERGY.NS,-0.26528934674889915,-24,No Correlation
BAJFINANCE.NS,BAJAJ-AUTO.NS,-0.3341553419895886,-24,No Correlation
BAJFINANCE.NS,M&M.NS,0.41029612066295784,1,No Correlation
BAJFINANCE.NS,TRENT.NS,0.25461607528585595,-2,No Correlation
BAJFINANCE.NS,TATAPOWER.NS,-0.4716049778489546,-19,No Correlation
BAJFINANCE.NS,ABB.NS,-0.2863518908174542,-24,No Correlation
BAJFINANCE.NS,SIEMENS.NS,-0.23209162271910122,-19,No Correlation
BAJFINANCE.NS,BHEL.NS,-0.3271735519479745,-8,No Correlation
BAJFINANCE.NS,ULTRACEMCO.NS,0.3575115592406658,-1,No Correlation
BAJFINANCE.NS,HAVELLS.NS,-0.14235574291813127,-24,No Correlation
BAJFINANCE.NS,VBL.NS,-0.324275769795416,24,No Correlation
INDUSINDBK.NS,HINDALCO.NS,0.3508739122683307,24,No Correlation
INDUSINDBK.NS,COALINDIA.NS,0.6003713411431686,19,Positive
INDUSINDBK.NS,HDFCBANK.NS,-0.8871039874262615,-24,Negative
INDUSINDBK.NS,SUNPHARMA.NS,-0.6898521539015554,-24,Negative
INDUSINDBK.NS,ZOMATO.NS,-0.7728897548016593,-18,Negative
INDUSINDBK.NS,AXISBANK.NS,0.43889920072285776,21,No Correlation
INDUSINDBK.NS,JSWSTEEL.NS,-0.7401788618534988,-24,Negative
INDUSINDBK.NS,ICICIGI.NS,-0.5060360214922129,-24,Negative
INDUSINDBK.NS,NAUKRI.NS,-0.859101275098621,-18,Negative
INDUSINDBK.NS,NESTLEIND.NS,0.8026746284779419,2,Positive
INDUSINDBK.NS,RELIANCE.NS,0.7333997347876133,-1,Positive
INDUSINDBK.NS,INDIGO.NS,-0.41671727959815735,-24,No Correlation
INDUSINDBK.NS,BHARTIARTL.NS,-0.7923140782766678,-24,Negative
INDUSINDBK.NS,ICICIBANK.NS,-0.8698719729480743,-20,Negative
INDUSINDBK.NS,WIPRO.NS,-0.8321712063988916,24,Negative
INDUSINDBK.NS,POWERGRID.NS,-0.275496948985354,-24,No Correlation
INDUSINDBK.NS,TITAN.NS,0.5278921134256335,-2,Positive
INDUSINDBK.NS,ATGL.NS,0.8728023004753676,-4,Positive
INDUSINDBK.NS,SHREECEM.NS,-0.22073014309532707,24,No Correlation
INDUSINDBK.NS,ADANIPORTS.NS,0.5921381840373335,19,Positive
INDUSINDBK.NS,SBILIFE.NS,0.14030926592080753,1,No Correlation
INDUSINDBK.NS,DRREDDY.NS,-0.2796809311301229,-9,No Correlation
INDUSINDBK.NS,TATACONSUM.NS,0.689854632912323,-1,Positive
INDUSINDBK.NS,INFY.NS,-0.6888419076457134,-24,Negative
INDUSINDBK.NS,BRITANNIA.NS,0.2617040346468533,24,No Correlation
INDUSINDBK.NS,ZYDUSLIFE.NS,0.44222510712371155,24,No Correlation
INDUSINDBK.NS,ADANIENT.NS,0.7931319474558207,-1,Positive
INDUSINDBK.NS,HAL.NS,0.34719206150347137,24,No Correlation
INDUSINDBK.NS,ADANIENSOL.NS,0.7637517559173137,-19,Positive
INDUSINDBK.NS,LODHA.NS,-0.2228968275294482,-24,No Correlation
INDUSINDBK.NS,TCS.NS,-0.40084144109867964,-5,No Correlation
INDUSINDBK.NS,JINDALSTEL.NS,0.4064067493489792,17,No Correlation
INDUSINDBK.NS,ITC.NS,-0.4784848594024139,-18,No Correlation
INDUSINDBK.NS,TATASTEEL.NS,0.8263411251050712,15,Positive
INDUSINDBK.NS,HINDUNILVR.NS,-0.23127759569455794,-24,No Correlation
INDUSINDBK.NS,HDFCLIFE.NS,-0.4683457188125063,-24,No Correlation
INDUSINDBK.NS,BANKBARODA.NS,0.6879334751141919,17,Positive
INDUSINDBK.NS,PFC.NS,0.26192709916398543,24,No Correlation
INDUSINDBK.NS,DMART.NS,0.6200607484530432,7,Positive
INDUSINDBK.NS,SBIN.NS,0.38072903374150835,24,No Correlation
INDUSINDBK.NS,GODREJCP.NS,0.5322834807439645,24,Positive
INDUSINDBK.NS,UNITDSPR.NS,-0.7931193942246997,-18,Negative
INDUSINDBK.NS,UNIONBANK.NS,0.8087727842048802,-1,Positive
INDUSINDBK.NS,KOTAKBANK.NS,-0.4291873640295198,24,No Correlation
INDUSINDBK.NS,ADANIPOWER.NS,0.6525477878123631,24,Positive
INDUSINDBK.NS,BOSCHLTD.NS,-0.7480529605297768,-24,Negative
INDUSINDBK.NS,HCLTECH.NS,-0.7846961606947397,-15,Negative
INDUSINDBK.NS,MARUTI.NS,0.5086031030998981,-22,Positive
INDUSINDBK.NS,AMBUJACEM.NS,0.7296478541031794,16,Positive
INDUSINDBK.NS,NTPC.NS,0.39900297014165803,23,No Correlation
INDUSINDBK.NS,LT.NS,0.21078919231942156,-1,No Correlation
INDUSINDBK.NS,ASIANPAINT.NS,0.5152097531242664,15,Positive
INDUSINDBK.NS,RECLTD.NS,0.3567448889670609,24,No Correlation
INDUSINDBK.NS,APOLLOHOSP.NS,-0.8111186804035518,-18,Negative
INDUSINDBK.NS,PIDILITIND.NS,-0.3534688672296552,-24,No Correlation
INDUSINDBK.NS,ICICIPRULI.NS,-0.5784116241538151,-24,Negative
INDUSINDBK.NS,TORNTPHARM.NS,-0.6383880269336556,-24,Negative
INDUSINDBK.NS,PNB.NS,0.8300118838148278,-1,Positive
INDUSINDBK.NS,BEL.NS,-0.37525748812754733,-24,No Correlation
INDUSINDBK.NS,TECHM.NS,-0.8558198038179803,-6,Negative
INDUSINDBK.NS,LICI.NS,0.5762693561697612,24,Positive
INDUSINDBK.NS,CIPLA.NS,-0.24759967783247244,-24,No Correlation
INDUSINDBK.NS,NHPC.NS,0.7152785478014388,24,Positive
INDUSINDBK.NS,JIOFIN.NS,0.8301786021252994,13,Positive
INDUSINDBK.NS,TATAMOTORS.NS,0.7120640816503403,19,Positive
INDUSINDBK.NS,DABUR.NS,0.3240436741550245,-4,No Correlation
INDUSINDBK.NS,ONGC.NS,0.5819865962342147,18,Positive
INDUSINDBK.NS,IRFC.NS,0.4985228291835438,24,No Correlation
INDUSINDBK.NS,DIVISLAB.NS,-0.8793199843731182,-20,Negative
INDUSINDBK.NS,GAIL.NS,0.49030700966166624,21,No Correlation
INDUSINDBK.NS,LTIM.NS,-0.759687725603952,-24,Negative
INDUSINDBK.NS,IRCTC.NS,0.8548104219405931,17,Positive
INDUSINDBK.NS,ADANIGREEN.NS,0.7889567127403575,-2,Positive
INDUSINDBK.NS,VEDL.NS,-0.623553543674805,-24,Negative
INDUSINDBK.NS,EICHERMOT.NS,-0.6470434500444675,6,Negative
INDUSINDBK.NS,CANBK.NS,0.8318903730444034,1,Positive
INDUSINDBK.NS,IOC.NS,0.701034864384556,-2,Positive
INDUSINDBK.NS,GRASIM.NS,-0.4541405909058534,-24,No Correlation
INDUSINDBK.NS,TVSMOTOR.NS,-0.4714035992005425,-24,No Correlation
INDUSINDBK.NS,HEROMOTOCO.NS,0.45919172679124526,12,No Correlation
INDUSINDBK.NS,MOTHERSON.NS,-0.4255217046850431,-24,No Correlation
INDUSINDBK.NS,DLF.NS,0.6012779912155922,1,Positive
INDUSINDBK.NS,BPCL.NS,0.47525539124670335,23,No Correlation
INDUSINDBK.NS,JSWENERGY.NS,-0.41082273270127617,-24,No Correlation
INDUSINDBK.NS,BAJAJ-AUTO.NS,0.2796625506848202,21,No Correlation
INDUSINDBK.NS,M&M.NS,-0.7907556506712723,-12,Negative
INDUSINDBK.NS,TRENT.NS,-0.7296695366374251,-24,Negative
INDUSINDBK.NS,TATAPOWER.NS,0.5615837065170408,14,Positive
INDUSINDBK.NS,ABB.NS,0.4831215858885035,21,No Correlation
INDUSINDBK.NS,SIEMENS.NS,-0.4104988687826838,-24,No Correlation
INDUSINDBK.NS,BHEL.NS,0.7133249202212578,19,Positive
INDUSINDBK.NS,ULTRACEMCO.NS,-0.559331859790092,-17,Negative
INDUSINDBK.NS,HAVELLS.NS,0.30191595330852017,19,No Correlation
INDUSINDBK.NS,VBL.NS,-0.3520594545591992,-24,No Correlation
HINDALCO.NS,COALINDIA.NS,0.6945250391385654,-24,Positive
HINDALCO.NS,HDFCBANK.NS,0.5062329825378399,22,Positive
HINDALCO.NS,SUNPHARMA.NS,0.41696957661333045,24,No Correlation
HINDALCO.NS,ZOMATO.NS,0.5424929473197443,24,Positive
HINDALCO.NS,AXISBANK.NS,0.806091371367866,2,Positive
HINDALCO.NS,JSWSTEEL.NS,0.5958758332390478,1,Positive
HINDALCO.NS,ICICIGI.NS,0.5496078658109496,24,Positive
HINDALCO.NS,NAUKRI.NS,0.42389777886151103,24,No Correlation
HINDALCO.NS,NESTLEIND.NS,0.33232873301676596,-23,No Correlation
HINDALCO.NS,RELIANCE.NS,0.4968719521848633,-24,No Correlation
HINDALCO.NS,INDIGO.NS,0.5705137547751985,1,Positive
HINDALCO.NS,BHARTIARTL.NS,0.3486924571292644,1,No Correlation
HINDALCO.NS,ICICIBANK.NS,0.48950148938203625,22,No Correlation
HINDALCO.NS,WIPRO.NS,-0.5136613417925202,-24,Negative
HINDALCO.NS,POWERGRID.NS,0.70171267445317,1,Positive
HINDALCO.NS,TITAN.NS,-0.2822258249453698,19,No Correlation
HINDALCO.NS,ATGL.NS,0.2607516049123172,-24,No Correlation
HINDALCO.NS,SHREECEM.NS,-0.1667355742850824,22,No Correlation
HINDALCO.NS,ADANIPORTS.NS,0.6118979686232509,-16,Positive
HINDALCO.NS,SBILIFE.NS,0.43844511385872165,22,No Correlation
HINDALCO.NS,DRREDDY.NS,0.4378114573169806,23,No Correlation
HINDALCO.NS,TATACONSUM.NS,0.5572444130971987,-24,Positive
HINDALCO.NS,INFY.NS,0.33206813977376615,24,No Correlation
HINDALCO.NS,BRITANNIA.NS,0.6961907744463566,3,Positive
HINDALCO.NS,ZYDUSLIFE.NS,0.5683416142724111,-11,Positive
HINDALCO.NS,ADANIENT.NS,0.3114827757788305,-15,No Correlation
HINDALCO.NS,HAL.NS,0.7297626348453541,1,Positive
HINDALCO.NS,ADANIENSOL.NS,0.44408261737633076,-24,No Correlation
HINDALCO.NS,LODHA.NS,0.4091488332664668,1,No Correlation
HINDALCO.NS,TCS.NS,0.4619326815034293,24,No Correlation
HINDALCO.NS,JINDALSTEL.NS,0.7686289234313157,-1,Positive
HINDALCO.NS,ITC.NS,0.5733499523677603,11,Positive
HINDALCO.NS,TATASTEEL.NS,0.5392220230003135,-12,Positive
HINDALCO.NS,HINDUNILVR.NS,0.6970550904415864,8,Positive
HINDALCO.NS,HDFCLIFE.NS,0.5482983883997421,24,Positive
HINDALCO.NS,BANKBARODA.NS,0.13042173737727306,0,No Correlation
HINDALCO.NS,PFC.NS,0.6770725954461944,1,Positive
HINDALCO.NS,DMART.NS,0.7767720443673263,-24,Positive
HINDALCO.NS,SBIN.NS,0.6105959728395489,3,Positive
HINDALCO.NS,GODREJCP.NS,0.7018357366684704,-15,Positive
HINDALCO.NS,UNITDSPR.NS,0.46442972569860336,20,No Correlation
HINDALCO.NS,UNIONBANK.NS,-0.29827898949161985,24,No Correlation
HINDALCO.NS,KOTAKBANK.NS,0.14809212401911756,-2,No Correlation
HINDALCO.NS,ADANIPOWER.NS,0.6613915522158815,-15,Positive
HINDALCO.NS,BOSCHLTD.NS,0.7634616718977776,13,Positive
HINDALCO.NS,HCLTECH.NS,-0.4570232220289848,-24,No Correlation
HINDALCO.NS,MARUTI.NS,0.6230289830165342,-22,Positive
HINDALCO.NS,AMBUJACEM.NS,0.5495750738061917,-24,Positive
HINDALCO.NS,NTPC.NS,0.7730184140231605,1,Positive
HINDALCO.NS,LT.NS,0.22096057033578131,24,No Correlation
HINDALCO.NS,ASIANPAINT.NS,0.7139000728611999,-16,Positive
HINDALCO.NS,RECLTD.NS,0.6516052578274587,1,Positive
HINDALCO.NS,APOLLOHOSP.NS,0.44230274885369514,24,No Correlation
HINDALCO.NS,PIDILITIND.NS,0.7702860803224769,4,Positive
HINDALCO.NS,ICICIPRULI.NS,0.6279909970556695,23,Positive
HINDALCO.NS,TORNTPHARM.NS,0.4453746220428483,7,No Correlation
HINDALCO.NS,PNB.NS,0.29742531490542345,-24,No Correlation
HINDALCO.NS,BEL.NS,0.5783742330685009,1,Positive
HINDALCO.NS,TECHM.NS,0.4061898669046265,24,No Correlation
HINDALCO.NS,LICI.NS,0.5386467965131917,-24,Positive
HINDALCO.NS,CIPLA.NS,0.6189741757413926,15,Positive
HINDALCO.NS,NHPC.NS,0.5781441939161817,-24,Positive
HINDALCO.NS,JIOFIN.NS,0.4236011209044891,-15,No Correlation
HINDALCO.NS,TATAMOTORS.NS,0.5747657951497706,-24,Positive
HINDALCO.NS,DABUR.NS,0.6556426000525486,-15,Positive
HINDALCO.NS,ONGC.NS,0.6370909521897093,-24,Positive
HINDALCO.NS,IRFC.NS,0.5793779264556109,1,Positive
HINDALCO.NS,DIVISLAB.NS,0.391522461367366,24,No Correlation
HINDALCO.NS,GAIL.NS,0.740026898883166,1,Positive
HINDALCO.NS,LTIM.NS,0.4481298402777554,24,No Correlation
HINDALCO.NS,IRCTC.NS,0.49847818414613515,-24,No Correlation
HINDALCO.NS,ADANIGREEN.NS,0.5173133367625897,-24,Positive
HINDALCO.NS,VEDL.NS,0.7652514575002919,1,Positive
HINDALCO.NS,EICHERMOT.NS,0.253411189012147,23,No Correlation
HINDALCO.NS,CANBK.NS,0.32158142675861134,-24,No Correlation
HINDALCO.NS,IOC.NS,0.5195204781323707,-24,Positive
HINDALCO.NS,GRASIM.NS,0.7236282030576052,3,Positive
HINDALCO.NS,TVSMOTOR.NS,0.5577216385415494,9,Positive
HINDALCO.NS,HEROMOTOCO.NS,0.7795726535764768,-10,Positive
HINDALCO.NS,MOTHERSON.NS,0.8249954909591947,1,Positive
HINDALCO.NS,DLF.NS,0.0,0,No Correlation
HINDALCO.NS,BPCL.NS,0.6357580704024237,-19,Positive
HINDALCO.NS,JSWENERGY.NS,0.734352746758723,1,Positive
HINDALCO.NS,BAJAJ-AUTO.NS,0.7675210842857415,-10,Positive
HINDALCO.NS,M&M.NS,0.39563399562022633,23,No Correlation
HINDALCO.NS,TRENT.NS,0.5994390126221026,10,Positive
HINDALCO.NS,TATAPOWER.NS,0.7559781575022974,1,Positive
HINDALCO.NS,ABB.NS,0.8347358877566188,-2,Positive
HINDALCO.NS,SIEMENS.NS,0.786714618819365,1,Positive
HINDALCO.NS,BHEL.NS,0.5770184007052638,-15,Positive
HINDALCO.NS,ULTRACEMCO.NS,0.41627998350129647,4,No Correlation
HINDALCO.NS,HAVELLS.NS,0.8341974633937952,-3,Positive
HINDALCO.NS,VBL.NS,0.5900142125611656,15,Positive
COALINDIA.NS,HDFCBANK.NS,-0.44941274014446186,-24,No Correlation
COALINDIA.NS,SUNPHARMA.NS,-0.5423144733473446,-24,Negative
COALINDIA.NS,ZOMATO.NS,-0.4119664400279068,-24,No Correlation
COALINDIA.NS,AXISBANK.NS,0.7585443001012785,18,Positive
COALINDIA.NS,JSWSTEEL.NS,0.31347502002363886,24,No Correlation
COALINDIA.NS,ICICIGI.NS,0.5999987357755823,24,Positive
COALINDIA.NS,NAUKRI.NS,-0.5276130626152483,-24,Negative
COALINDIA.NS,NESTLEIND.NS,0.6678228754983502,-6,Positive
COALINDIA.NS,RELIANCE.NS,0.84129093464227,-21,Positive
COALINDIA.NS,INDIGO.NS,0.3451616311092239,14,No Correlation
COALINDIA.NS,BHARTIARTL.NS,-0.45853203209297916,-24,No Correlation
COALINDIA.NS,ICICIBANK.NS,-0.46101200384350843,-24,No Correlation
COALINDIA.NS,WIPRO.NS,-0.6202990696056634,-24,Negative
COALINDIA.NS,POWERGRID.NS,0.7237811212087575,24,Positive
COALINDIA.NS,TITAN.NS,0.2805496096918465,12,No Correlation
COALINDIA.NS,ATGL.NS,0.6114093897868889,-24,Positive
COALINDIA.NS,SHREECEM.NS,-0.3502797298049484,22,No Correlation
COALINDIA.NS,ADANIPORTS.NS,0.9214976814597096,-1,Positive
COALINDIA.NS,SBILIFE.NS,0.7345703879328014,23,Positive
COALINDIA.NS,DRREDDY.NS,0.4721008592970143,14,No Correlation
COALINDIA.NS,TATACONSUM.NS,0.7451870654346986,-2,Positive
COALINDIA.NS,INFY.NS,-0.46153023596082116,-24,No Correlation
COALINDIA.NS,BRITANNIA.NS,0.8040510639754666,15,Positive
COALINDIA.NS,ZYDUSLIFE.NS,0.8276275789580326,1,Positive
COALINDIA.NS,ADANIENT.NS,0.6527996837292532,-1,Positive
COALINDIA.NS,HAL.NS,0.6525835936818073,1,Positive
COALINDIA.NS,ADANIENSOL.NS,0.6968162337268566,-1,Positive
COALINDIA.NS,LODHA.NS,0.32894497405859174,-19,No Correlation
COALINDIA.NS,TCS.NS,0.42530633788497035,24,No Correlation
COALINDIA.NS,JINDALSTEL.NS,0.6309573145060503,-1,Positive
COALINDIA.NS,ITC.NS,0.6679487226794242,24,Positive
COALINDIA.NS,TATASTEEL.NS,0.7119745236704197,-17,Positive
COALINDIA.NS,HINDUNILVR.NS,0.7952358677941652,24,Positive
COALINDIA.NS,HDFCLIFE.NS,0.6234860871735015,24,Positive
COALINDIA.NS,BANKBARODA.NS,0.39572395330994026,-24,No Correlation
COALINDIA.NS,PFC.NS,0.6754732634458221,1,Positive
COALINDIA.NS,DMART.NS,0.9064025227741611,-10,Positive
COALINDIA.NS,SBIN.NS,0.4473742905999851,1,No Correlation
COALINDIA.NS,GODREJCP.NS,0.9017635694985076,-1,Positive
COALINDIA.NS,UNITDSPR.NS,-0.4493292751672695,-24,No Correlation
COALINDIA.NS,UNIONBANK.NS,0.493306166439086,-24,No Correlation
